match_id,map_index,map_name,team1_score,team2_score,winner_side,winner_team_id,winner_team_name,fetched_at
csgo_mc_2391196,1,Dust2,13,6,t1,hltv_team_13231,Ursa,2026-04-22 14:58:20
csgo_mc_2391196,2,Nuke,13,4,t1,hltv_team_13231,Ursa,2026-04-22 14:58:20
csgo_mc_2391197,1,Mirage,13,9,t1,csgo_tm_10333,Sangal,2026-04-22 14:58:19
csgo_mc_2391197,2,Ancient,11,13,t2,csgo_tm_10854,LK,2026-04-22 14:58:19
csgo_mc_2391197,3,Nuke,13,8,t1,csgo_tm_10333,Sangal,2026-04-22 14:58:19
csgo_mc_2391198,1,Mirage,4,13,t2,hltv_team_13613,Bebop,2026-04-22 14:58:18
csgo_mc_2391198,2,Inferno,11,13,t2,hltv_team_13613,Bebop,2026-04-22 14:58:18
csgo_mc_2391199,1,Nuke,13,8,t1,hltv_team_12818,FT,2026-04-22 14:58:18
csgo_mc_2391199,2,Inferno,13,9,t1,hltv_team_12818,FT,2026-04-22 14:58:18
csgo_mc_2391200,1,Dust2,13,10,t1,hltv_team_13617,ex-RUBY,2026-04-22 14:58:18
csgo_mc_2391200,2,Mirage,8,13,t2,hltv_team_13573,ex-Zero Tenacity,2026-04-22 14:58:18
csgo_mc_2391200,3,Overpass,13,6,t1,hltv_team_13617,ex-RUBY,2026-04-22 14:58:18
csgo_mc_2391201,1,Ancient,5,13,t2,csgo_tm_11251,EF,2026-04-22 14:58:18
csgo_mc_2391201,2,Dust2,3,13,t2,csgo_tm_11251,EF,2026-04-22 14:58:18
csgo_mc_2391202,1,Mirage,13,10,t1,hltv_team_12194,Rune Eaters,2026-04-22 14:58:18
csgo_mc_2391202,2,Inferno,16,13,t1,hltv_team_12194,Rune Eaters,2026-04-22 14:58:18
csgo_mc_2391203,1,Nuke,7,13,t2,hltv_team_13690,zajezdzacze,2026-04-22 14:58:18
csgo_mc_2391203,2,Anubis,13,8,t1,hltv_team_13613,Bebop,2026-04-22 14:58:18
csgo_mc_2391203,3,Mirage,22,20,t1,hltv_team_13613,Bebop,2026-04-22 14:58:18
csgo_mc_2391204,1,Inferno,13,8,t1,hltv_team_12818,FT,2026-04-22 14:58:17
csgo_mc_2391204,2,Nuke,13,10,t1,hltv_team_12818,FT,2026-04-22 14:58:17
csgo_mc_2391205,1,Mirage,10,13,t2,hltv_team_13573,ex-Zero Tenacity,2026-04-22 14:58:17
csgo_mc_2391205,2,Nuke,12,16,t2,hltv_team_13573,ex-Zero Tenacity,2026-04-22 14:58:17
csgo_mc_2391206,1,Anubis,11,13,t2,hltv_team_13231,Ursa,2026-04-22 14:58:17
csgo_mc_2391206,2,Nuke,11,13,t2,hltv_team_13231,Ursa,2026-04-22 14:58:17
csgo_mc_2391207,1,Ancient,13,3,t1,hltv_team_13117,Inner Circle,2026-04-22 14:58:17
csgo_mc_2391207,2,Dust2,13,11,t1,hltv_team_13117,Inner Circle,2026-04-22 14:58:17
csgo_mc_2391208,1,Dust2,6,13,t2,hltv_team_13613,Bebop,2026-04-22 14:58:17
csgo_mc_2391208,2,Mirage,13,7,t1,csgo_tm_11581,HOTU,2026-04-22 14:58:17
csgo_mc_2391208,3,Ancient,26,28,t2,hltv_team_13613,Bebop,2026-04-22 14:58:17
csgo_mc_2391209,1,Anubis,13,10,t1,hltv_team_13547,Friendly Campers,2026-04-22 14:58:16
csgo_mc_2391209,2,Dust2,14,16,t2,hltv_team_13617,ex-RUBY,2026-04-22 14:58:16
csgo_mc_2391209,3,Ancient,13,4,t1,hltv_team_13547,Friendly Campers,2026-04-22 14:58:16
csgo_mc_2391210,1,Ancient,6,13,t2,csgo_tm_11251,EF,2026-04-22 14:58:16
csgo_mc_2391210,2,Mirage,13,2,t1,hltv_team_12895,K27,2026-04-22 14:58:16
csgo_mc_2391210,3,Dust2,13,10,t1,hltv_team_12895,K27,2026-04-22 14:58:16
csgo_mc_2391211,1,Ancient,19,17,t1,hltv_team_12380,CYBERSHOKE,2026-04-22 14:58:16
csgo_mc_2391211,2,Dust2,16,14,t1,hltv_team_12380,CYBERSHOKE,2026-04-22 14:58:16
csgo_mc_2391212,1,Anubis,17,19,t2,hltv_team_12818,FT,2026-04-22 14:58:15
csgo_mc_2391212,2,Inferno,6,13,t2,hltv_team_12818,FT,2026-04-22 14:58:15
csgo_mc_2391213,1,Overpass,13,7,t1,csgo_tm_7532,BIG,2026-04-22 14:58:15
csgo_mc_2391213,2,Nuke,13,6,t1,csgo_tm_7532,BIG,2026-04-22 14:58:15
csgo_mc_2391214,1,Anubis,13,9,t1,hltv_team_12895,K27,2026-04-22 14:58:14
csgo_mc_2391214,2,Dust2,7,13,t2,hltv_team_13117,Inner Circle,2026-04-22 14:58:14
csgo_mc_2391214,3,Mirage,13,8,t1,hltv_team_12895,K27,2026-04-22 14:58:14
csgo_mc_2391215,1,Mirage,13,4,t1,hltv_team_13613,Bebop,2026-04-22 14:58:14
csgo_mc_2391215,2,Dust2,4,13,t2,hltv_team_13231,Ursa,2026-04-22 14:58:14
csgo_mc_2391215,3,Inferno,10,13,t2,hltv_team_13231,Ursa,2026-04-22 14:58:14
csgo_mc_2391216,1,Nuke,13,6,t1,hltv_team_12818,FT,2026-04-22 14:58:14
csgo_mc_2391216,2,Inferno,9,13,t2,csgo_tm_4532,ESC,2026-04-22 14:58:14
csgo_mc_2391216,3,Anubis,13,8,t1,hltv_team_12818,FT,2026-04-22 14:58:14
csgo_mc_2391217,1,Anubis,13,3,t1,csgo_tm_7532,BIG,2026-04-22 14:58:14
csgo_mc_2391217,2,Overpass,13,7,t1,csgo_tm_7532,BIG,2026-04-22 14:58:14
csgo_mc_2391218,1,Nuke,13,6,t1,csgo_tm_7532,BIG,2026-04-22 14:58:13
csgo_mc_2391218,2,Ancient,13,6,t1,csgo_tm_7532,BIG,2026-04-22 14:58:13
csgo_mc_2391219,1,Dust2,11,13,t2,hltv_team_12895,K27,2026-04-22 14:58:13
csgo_mc_2391219,2,Mirage,4,13,t2,hltv_team_12895,K27,2026-04-22 14:58:13
csgo_mc_2391220,1,Nuke,8,13,t2,hltv_team_12895,K27,2026-04-22 14:58:13
csgo_mc_2391220,2,Overpass,13,11,t1,csgo_tm_7532,BIG,2026-04-22 14:58:13
csgo_mc_2391220,3,Anubis,8,13,t2,hltv_team_12895,K27,2026-04-22 14:58:13
csgo_mc_2391349,1,Ancient,13,11,t1,hltv_team_13355,Nemesis,2026-04-22 14:58:31
csgo_mc_2391349,2,Mirage,19,16,t1,hltv_team_13355,Nemesis,2026-04-22 14:58:31
csgo_mc_2391350,1,Inferno,13,6,t1,hltv_team_13679,FOKUS,2026-04-22 14:58:31
csgo_mc_2391350,2,Nuke,16,13,t1,hltv_team_13679,FOKUS,2026-04-22 14:58:31
csgo_mc_2391351,1,Nuke:0-0(winner:),,,,,,2026-04-22 14:58:31
csgo_mc_2391351,2,Overpass,13,7,t1,csgo_tm_7532,BIG,2026-04-22 14:58:31
csgo_mc_2391351,3,Ancient,13,6,t1,csgo_tm_7532,BIG,2026-04-22 14:58:31
csgo_mc_2391352,1,Anubis,13,7,t1,csgo_tm_10278,9INE,2026-04-22 14:58:30
csgo_mc_2391352,2,Ancient,13,6,t1,csgo_tm_10278,9INE,2026-04-22 14:58:30
csgo_mc_2391353,1,Ancient,11,13,t2,hltv_team_13355,Nemesis,2026-04-22 14:58:30
csgo_mc_2391353,2,Inferno,13,10,t1,csgo_tm_7532,BIG,2026-04-22 14:58:30
csgo_mc_2391353,3,Mirage,14,16,t2,hltv_team_13355,Nemesis,2026-04-22 14:58:30
csgo_mc_2391354,1,Inferno,11,13,t2,csgo_tm_10278,9INE,2026-04-22 14:58:29
csgo_mc_2391354,2,Overpass,7,13,t2,csgo_tm_10278,9INE,2026-04-22 14:58:29
csgo_mc_2391384,1,Inferno,13,3,t1,hltv_team_13486,THUNDER dOWNUNDER,2026-04-22 14:58:23
csgo_mc_2391384,2,Nuke,13,6,t1,hltv_team_13486,THUNDER dOWNUNDER,2026-04-22 14:58:23
csgo_mc_2391385,1,Dust2,13,10,t1,csgo_tm_8536,Gz,2026-04-22 14:58:23
csgo_mc_2391385,2,Anubis,7,13,t2,csgo_tm_9881,Rooster,2026-04-22 14:58:23
csgo_mc_2391385,3,Nuke,16,14,t1,csgo_tm_8536,Gz,2026-04-22 14:58:23
csgo_mc_2391386,1,Dust2,13,8,t1,hltv_team_13486,THUNDER dOWNUNDER,2026-04-22 14:58:23
csgo_mc_2391386,2,Inferno,8,13,t2,csgo_tm_8536,Gz,2026-04-22 14:58:23
csgo_mc_2391386,3,Nuke,13,4,t1,hltv_team_13486,THUNDER dOWNUNDER,2026-04-22 14:58:23
csgo_mc_2391387,1,Inferno,5,13,t2,csgo_tm_9881,Rooster,2026-04-22 14:58:23
csgo_mc_2391387,2,Overpass,5,13,t2,csgo_tm_9881,Rooster,2026-04-22 14:58:23
csgo_mc_2391388,1,Anubis,6,13,t2,csgo_tm_8536,Gz,2026-04-22 14:58:23
csgo_mc_2391388,2,Inferno,8,13,t2,csgo_tm_8536,Gz,2026-04-22 14:58:23
csgo_mc_2391389,1,Mirage,13,1,t1,hltv_team_12901,SemperFi,2026-04-22 14:58:21
csgo_mc_2391389,2,Inferno,13,9,t1,hltv_team_12901,SemperFi,2026-04-22 14:58:21
csgo_mc_2391390,1,Nuke,11,13,t2,hltv_team_12363,Arcade,2026-04-22 14:58:21
csgo_mc_2391390,2,Overpass,13,9,t1,csgo_tm_11668,Mindfreak,2026-04-22 14:58:21
csgo_mc_2391390,3,Anubis,13,4,t1,csgo_tm_11668,Mindfreak,2026-04-22 14:58:21
csgo_mc_2391391,1,Overpass,13,5,t1,hltv_team_12901,SemperFi,2026-04-22 14:58:21
csgo_mc_2391391,2,Mirage,13,8,t1,hltv_team_12901,SemperFi,2026-04-22 14:58:21
csgo_mc_2391392,1,Mirage,11,13,t2,hltv_team_12363,Arcade,2026-04-22 14:58:21
csgo_mc_2391392,2,Nuke,9,13,t2,hltv_team_12363,Arcade,2026-04-22 14:58:21
csgo_mc_2391393,1,Nuke,6,13,t2,csgo_tm_11668,Mindfreak,2026-04-22 14:58:21
csgo_mc_2391393,2,Anubis,0,13,t2,csgo_tm_11668,Mindfreak,2026-04-22 14:58:21
csgo_mc_2391394,1,Anubis,13,10,t1,hltv_team_13486,THUNDER dOWNUNDER,2026-04-22 14:58:19
csgo_mc_2391394,2,Inferno,13,5,t1,hltv_team_13486,THUNDER dOWNUNDER,2026-04-22 14:58:19
csgo_mc_2391395,1,Anubis,13,8,t1,hltv_team_12901,SemperFi,2026-04-22 14:58:19
csgo_mc_2391395,2,Mirage,13,8,t1,hltv_team_12901,SemperFi,2026-04-22 14:58:19
csgo_mc_2391396,1,Ancient,13,11,t1,hltv_team_12901,SemperFi,2026-04-22 14:58:19
csgo_mc_2391396,2,Inferno,13,11,t1,hltv_team_12901,SemperFi,2026-04-22 14:58:19
csgo_mc_2391397,1,Inferno,13,11,t1,csgo_tm_8536,Gz,2026-04-22 14:58:19
csgo_mc_2391397,2,Anubis,13,11,t1,csgo_tm_8536,Gz,2026-04-22 14:58:19
csgo_mc_2391398,1,Anubis,16,19,t2,csgo_tm_8536,Gz,2026-04-22 14:58:18
csgo_mc_2391398,2,Inferno,13,4,t1,hltv_team_13486,THUNDER dOWNUNDER,2026-04-22 14:58:18
csgo_mc_2391398,3,Nuke,22,20,t1,hltv_team_13486,THUNDER dOWNUNDER,2026-04-22 14:58:18
csgo_mc_2391399,1,Inferno,7,13,t2,hltv_team_13486,THUNDER dOWNUNDER,2026-04-22 14:58:18
csgo_mc_2391399,2,Ancient,19,16,t1,hltv_team_12901,SemperFi,2026-04-22 14:58:18
csgo_mc_2391399,3,Anubis,6,13,t2,hltv_team_13486,THUNDER dOWNUNDER,2026-04-22 14:58:18
csgo_mc_2391566,1,Mirage,13,7,t2,hltv_team_13582,NIC,2026-04-22 14:58:23
csgo_mc_2391567,1,Ancient,13,4,t2,csgo_tm_10245,JJH,2026-04-22 14:58:23
csgo_mc_2391568,1,Inferno,13,6,t2,csgo_tm_10278,9INE,2026-04-22 14:58:22
csgo_mc_2391569,1,Dust2,13,7,t2,hltv_team_13582,NIC,2026-04-22 14:58:22
csgo_mc_2391570,1,Ancient,13,7,t2,hltv_team_13582,NIC,2026-04-22 14:58:22
csgo_mc_2391571,1,Inferno,8,13,t1,hltv_team_12642,Rebels,2026-04-22 14:58:22
csgo_mc_2391572,1,Dust2,6,13,t1,hltv_team_12376,M80,2026-04-22 14:58:22
csgo_mc_2391573,1,Ancient,12,16,t2,csgo_tm_10278,9INE,2026-04-22 14:58:22
csgo_mc_2391574,1,Dust2,7,13,t1,hltv_team_12376,M80,2026-04-22 14:58:22
csgo_mc_2391575,1,Dust2,13,7,t2,hltv_team_13582,NIC,2026-04-22 14:58:22
csgo_mc_2391577,1,Inferno,13,6,t2,csgo_tm_10567,SAW,2026-04-22 14:58:22
csgo_mc_2391578,1,Mirage,5,13,t1,csgo_tm_4411,NIP,2026-04-22 14:58:22
csgo_mc_2391581,1,Mirage,13,6,t2,csgo_tm_10567,SAW,2026-04-22 14:58:22
csgo_mc_2391582,1,Anubis,13,10,t1,csgo_tm_4411,NIP,2026-04-22 14:58:22
csgo_mc_2391583,1,Ancient,13,10,t1,csgo_tm_11737,EYE,2026-04-22 14:58:22
csgo_mc_2391584,1,Dust2,13,5,t2,hltv_team_13499,Voca,2026-04-22 14:58:22
csgo_mc_2391586,1,Nuke,13,5,t2,hltv_team_13551,OlyBet,2026-04-22 14:58:21
csgo_mc_2391587,1,Ancient,13,4,t2,hltv_team_13364,Famalicão,2026-04-22 14:58:21
csgo_mc_2391588,1,Ancient,13,6,t2,hltv_team_12144,BESTIA,2026-04-22 14:58:21
csgo_mc_2391589,1,Nuke,8,13,t2,hltv_team_13551,OlyBet,2026-04-22 14:58:21
csgo_mc_2391590,1,Mirage,13,7,t1,hltv_team_12144,BESTIA,2026-04-22 14:58:21
csgo_mc_2391591,1,Dust2,13,7,t1,csgo_tm_11571,Gaimin Gladiators,2026-04-22 14:58:21
csgo_mc_2391592,1,Inferno,13,16,t2,hltv_team_13364,Famalicão,2026-04-22 14:58:20
csgo_mc_2391593,1,Ancient,14,16,t2,csgo_tm_11571,Gaimin Gladiators,2026-04-22 14:58:20
csgo_mc_2391594,1,Ancient,8,13,t2,csgo_tm_11571,Gaimin Gladiators,2026-04-22 14:58:20
csgo_mc_2391595,1,Dust2,13,2,t2,hltv_team_13551,OlyBet,2026-04-22 14:58:20
csgo_mc_2391597,1,Inferno,14,16,t2,csgo_tm_7187,Nexus,2026-04-22 14:58:20
csgo_mc_2391598,1,Anubis,5,13,t1,hltv_team_12878,BC.Game,2026-04-22 14:58:19
csgo_mc_2391601,1,Ancient,13,4,t1,csgo_tm_10503,OG,2026-04-22 14:58:19
csgo_mc_2391602,1,Ancient,10,13,t2,csgo_tm_7187,Nexus,2026-04-22 14:58:19
csgo_mc_2391603,1,Overpass,13,11,t1,hltv_team_12474,Alliance,2026-04-22 14:58:19
csgo_mc_2391604,1,Inferno,11,13,t2,csgo_tm_10503,OG,2026-04-22 14:58:19
csgo_mc_2391606,1,Inferno,9,13,t2,csgo_tm_5973,Liquid,2026-04-22 14:58:19
csgo_mc_2391606,2,Dust2,6,13,t2,csgo_tm_5973,Liquid,2026-04-22 14:58:19
csgo_mc_2391607,1,Dust2,9,13,t2,csgo_tm_4411,NIP,2026-04-22 14:58:19
csgo_mc_2391607,2,Nuke,7,13,t2,csgo_tm_4411,NIP,2026-04-22 14:58:19
csgo_mc_2391608,1,Dust2,8,13,t2,csgo_tm_10503,OG,2026-04-22 14:58:18
csgo_mc_2391608,2,Overpass,2,13,t2,csgo_tm_10503,OG,2026-04-22 14:58:18
csgo_mc_2391609,1,Nuke,6,13,t2,hltv_team_12474,Alliance,2026-04-22 14:58:18
csgo_mc_2391609,2,Anubis,19,15,t1,csgo_tm_10278,9INE,2026-04-22 14:58:18
csgo_mc_2391609,3,Dust2,8,13,t2,hltv_team_12474,Alliance,2026-04-22 14:58:18
csgo_mc_2391610,1,Inferno,6,13,t2,csgo_tm_10503,OG,2026-04-22 14:58:18
csgo_mc_2391610,2,Dust2,25,23,t1,csgo_tm_5973,Liquid,2026-04-22 14:58:18
csgo_mc_2391610,3,Ancient,8,13,t2,csgo_tm_10503,OG,2026-04-22 14:58:18
csgo_mc_2391611,1,Overpass,13,6,t1,csgo_tm_4411,NIP,2026-04-22 14:58:18
csgo_mc_2391611,2,Nuke,13,4,t1,csgo_tm_4411,NIP,2026-04-22 14:58:18
csgo_mc_2391612,1,Inferno,13,6,t1,csgo_tm_5973,Liquid,2026-04-22 14:58:18
csgo_mc_2391612,2,Ancient,3,13,t2,hltv_team_12474,Alliance,2026-04-22 14:58:18
csgo_mc_2391612,3,Nuke,10,13,t2,hltv_team_12474,Alliance,2026-04-22 14:58:18
csgo_mc_2391613,1,Overpass,13,7,t1,csgo_tm_10503,OG,2026-04-22 14:58:18
csgo_mc_2391613,2,Nuke,3,13,t2,csgo_tm_4411,NIP,2026-04-22 14:58:18
csgo_mc_2391613,3,Dust2,10,13,t2,csgo_tm_4411,NIP,2026-04-22 14:58:18
csgo_mc_2391615,1,Mirage,13,11,t1,hltv_team_12646,CW,2026-04-22 14:58:28
csgo_mc_2391616,1,Nuke,14,16,t2,csgo_tm_9958,AE,2026-04-22 14:58:27
csgo_mc_2391617,1,Inferno,13,0,t1,csgo_tm_11514,RA,2026-04-22 14:58:27
csgo_mc_2391619,1,Nuke,13,5,t1,hltv_team_13667,NEXVOID,2026-04-22 14:58:27
csgo_mc_2391621,1,Mirage,13,2,t1,csgo_tm_4863,TYLOO,2026-04-22 14:58:26
csgo_mc_2391622,1,Nuke,11,13,t2,hltv_team_12646,CW,2026-04-22 14:58:26
csgo_mc_2391622,2,Dust2,8,13,t2,hltv_team_12646,CW,2026-04-22 14:58:26
csgo_mc_2391623,1,Dust2,10,13,t2,csgo_tm_9958,AE,2026-04-22 14:58:26
csgo_mc_2391623,2,Mirage,14,16,t2,csgo_tm_9958,AE,2026-04-22 14:58:26
csgo_mc_2391624,1,Inferno,13,10,t1,hltv_team_12510,The Huns,2026-04-22 14:58:26
csgo_mc_2391624,2,Ancient,13,9,t1,hltv_team_12510,The Huns,2026-04-22 14:58:26
csgo_mc_2391625,1,Inferno,11,13,t2,csgo_tm_4863,TYLOO,2026-04-22 14:58:26
csgo_mc_2391625,2,Ancient,22,25,t2,csgo_tm_4863,TYLOO,2026-04-22 14:58:26
csgo_mc_2391626,1,Dust2,11,13,t2,hltv_team_13175,CTG,2026-04-22 14:58:25
csgo_mc_2391626,2,Mirage,10,13,t2,hltv_team_13175,CTG,2026-04-22 14:58:25
csgo_mc_2391627,1,Anubis,9,13,t2,csgo_tm_8840,LVG,2026-04-22 14:58:25
csgo_mc_2391627,2,Dust2,6,13,t2,csgo_tm_8840,LVG,2026-04-22 14:58:25
csgo_mc_2391628,1,Dust2,1,13,t2,hltv_team_12536,DEPO,2026-04-22 14:58:25
csgo_mc_2391628,2,Inferno,4,13,t2,hltv_team_12536,DEPO,2026-04-22 14:58:25
csgo_mc_2391629,1,Dust2,10,13,t2,hltv_team_12899,FengDa,2026-04-22 14:58:25
csgo_mc_2391629,2,Anubis,9,13,t2,hltv_team_12899,FengDa,2026-04-22 14:58:25
csgo_mc_2391630,1,Inferno,13,8,t1,hltv_team_13602,MOS,2026-04-22 14:58:25
csgo_mc_2391630,2,Ancient,16,13,t1,hltv_team_13602,MOS,2026-04-22 14:58:25
csgo_mc_2391631,1,Inferno,4,13,t2,csgo_tm_8840,LVG,2026-04-22 14:58:25
csgo_mc_2391631,2,Dust2,2,13,t2,csgo_tm_8840,LVG,2026-04-22 14:58:25
csgo_mc_2391632,1,Mirage,13,8,t1,csgo_tm_11514,RA,2026-04-22 14:58:24
csgo_mc_2391632,2,Dust2,13,8,t1,csgo_tm_11514,RA,2026-04-22 14:58:24
csgo_mc_2391633,1,Dust2,13,4,t1,hltv_team_12774,FlyQuest,2026-04-22 14:58:24
csgo_mc_2391633,2,Anubis,13,3,t1,hltv_team_12774,FlyQuest,2026-04-22 14:58:24
csgo_mc_2391636,1,Mirage,13,10,t1,hltv_team_12646,CW,2026-04-22 14:58:24
csgo_mc_2391636,2,Nuke,13,8,t1,hltv_team_12646,CW,2026-04-22 14:58:24
csgo_mc_2391637,1,Mirage,10,13,t2,csgo_tm_4863,TYLOO,2026-04-22 14:58:24
csgo_mc_2391637,2,Nuke,11,13,t2,csgo_tm_4863,TYLOO,2026-04-22 14:58:24
csgo_mc_2391638,1,Dust2,7,13,t2,csgo_tm_8840,LVG,2026-04-22 14:58:24
csgo_mc_2391638,2,Ancient,4,13,t2,csgo_tm_8840,LVG,2026-04-22 14:58:24
csgo_mc_2391639,1,Dust2,16,13,t1,hltv_team_12774,FlyQuest,2026-04-22 14:58:24
csgo_mc_2391639,2,Anubis,13,2,t1,hltv_team_12774,FlyQuest,2026-04-22 14:58:24
csgo_mc_2391671,1,Dust2,5,13,t2,csgo_tm_8840,LVG,2026-04-22 14:58:23
csgo_mc_2391671,2,Inferno,11,13,t2,csgo_tm_8840,LVG,2026-04-22 14:58:23
csgo_mc_2391672,1,Overpass,13,8,t1,csgo_tm_9958,AE,2026-04-22 14:58:23
csgo_mc_2391672,2,Anubis,9,13,t2,hltv_team_12774,FlyQuest,2026-04-22 14:58:23
csgo_mc_2391672,3,Dust2,16,13,t1,csgo_tm_9958,AE,2026-04-22 14:58:23
csgo_mc_2391673,1,Overpass,6,13,t2,csgo_tm_9958,AE,2026-04-22 14:58:23
csgo_mc_2391673,2,Dust2,13,9,t1,csgo_tm_8840,LVG,2026-04-22 14:58:23
csgo_mc_2391673,3,Nuke,19,15,t1,csgo_tm_8840,LVG,2026-04-22 14:58:23
csgo_mc_2391674,1,Nuke,2,13,t2,csgo_tm_4863,TYLOO,2026-04-22 14:58:23
csgo_mc_2391674,2,Inferno,9,13,t2,csgo_tm_4863,TYLOO,2026-04-22 14:58:23
csgo_mc_2391675,1,Nuke,7,13,t2,csgo_tm_8840,LVG,2026-04-22 14:58:22
csgo_mc_2391675,2,Dust2,5,13,t2,csgo_tm_8840,LVG,2026-04-22 14:58:22
csgo_mc_2391755,1,Inferno,13,6,t1,csgo_tm_6673,NRG,2026-04-22 14:58:13
csgo_mc_2391755,2,Ancient,13,9,t1,csgo_tm_6673,NRG,2026-04-22 14:58:13
csgo_mc_2391756,1,Mirage,11,13,t2,csgo_tm_4863,TYLOO,2026-04-22 14:58:13
csgo_mc_2391756,2,Ancient,13,8,t1,csgo_tm_6667,FaZe,2026-04-22 14:58:13
csgo_mc_2391756,3,Overpass,11,13,t2,csgo_tm_4863,TYLOO,2026-04-22 14:58:13
csgo_mc_2391757,1,Mirage,13,9,t1,csgo_tm_11283,Falcons,2026-04-22 14:58:13
csgo_mc_2391757,2,Inferno,9,13,t2,csgo_tm_4608,NAVI,2026-04-22 14:58:13
csgo_mc_2391757,3,Dust2,9,13,t2,csgo_tm_4608,NAVI,2026-04-22 14:58:13
csgo_mc_2391758,1,Dust2,16,14,t1,csgo_tm_11861,Aurora,2026-04-22 14:58:12
csgo_mc_2391758,2,Inferno,13,6,t1,csgo_tm_11861,Aurora,2026-04-22 14:58:12
csgo_mc_2391759,1,Nuke,13,3,t1,csgo_tm_4411,NIP,2026-04-22 14:58:12
csgo_mc_2391759,2,Mirage,17,19,t2,csgo_tm_5973,Liquid,2026-04-22 14:58:12
csgo_mc_2391759,3,Ancient,9,13,t2,csgo_tm_5973,Liquid,2026-04-22 14:58:12
csgo_mc_2391760,1,Dust2,13,11,t1,csgo_tm_4494,MOUZ,2026-04-22 14:58:12
csgo_mc_2391760,2,Inferno,8,13,t2,csgo_tm_9996,9z,2026-04-22 14:58:12
csgo_mc_2391760,3,Nuke,9,13,t2,csgo_tm_9996,9z,2026-04-22 14:58:12
csgo_mc_2391761,1,Anubis,13,3,t1,hltv_team_12467,PARIVISION,2026-04-22 14:58:10
csgo_mc_2391761,2,Ancient,13,8,t1,hltv_team_12467,PARIVISION,2026-04-22 14:58:10
csgo_mc_2391762,1,Mirage,4,13,t2,csgo_tm_9565,Vitality,2026-04-22 14:58:10
csgo_mc_2391762,2,Overpass,13,16,t2,csgo_tm_9565,Vitality,2026-04-22 14:58:10
csgo_mc_2391763,1,Mirage,13,10,t1,csgo_tm_6673,NRG,2026-04-22 14:58:10
csgo_mc_2391763,2,Nuke,2,13,t2,csgo_tm_8297,FURIA,2026-04-22 14:58:10
csgo_mc_2391763,3,Dust2,7,13,t2,csgo_tm_8297,FURIA,2026-04-22 14:58:10
csgo_mc_2391764,1,Inferno,16,14,t1,csgo_tm_4863,TYLOO,2026-04-22 14:58:10
csgo_mc_2391764,2,Ancient,1,13,t2,csgo_tm_11283,Falcons,2026-04-22 14:58:10
csgo_mc_2391764,3,Mirage,2,13,t2,csgo_tm_11283,Falcons,2026-04-22 14:58:10
csgo_mc_2391765,1,Ancient,14,16,t2,csgo_tm_6248,Mongolz,2026-04-22 14:58:10
csgo_mc_2391765,2,Mirage,10,13,t2,csgo_tm_6248,Mongolz,2026-04-22 14:58:10
csgo_mc_2391766,1,Overpass,6,13,t2,csgo_tm_7020,Spirit,2026-04-22 14:58:09
csgo_mc_2391766,2,Dust2,6,13,t2,csgo_tm_7020,Spirit,2026-04-22 14:58:09
csgo_mc_2391767,1,Anubis,13,8,t1,csgo_tm_4608,NAVI,2026-04-22 14:58:09
csgo_mc_2391767,2,Nuke,13,10,t1,csgo_tm_4608,NAVI,2026-04-22 14:58:09
csgo_mc_2391768,1,Mirage,13,11,t1,csgo_tm_11283,Falcons,2026-04-22 14:58:09
csgo_mc_2391768,2,Dust2,13,16,t2,csgo_tm_8297,FURIA,2026-04-22 14:58:09
csgo_mc_2391768,3,Nuke,13,10,t1,csgo_tm_11283,Falcons,2026-04-22 14:58:09
csgo_mc_2391769,1,Mirage,9,13,t2,csgo_tm_9565,Vitality,2026-04-22 14:58:09
csgo_mc_2391769,2,Inferno,12,16,t2,csgo_tm_9565,Vitality,2026-04-22 14:58:09
csgo_mc_2391770,1,Nuke,13,11,t1,csgo_tm_6248,Mongolz,2026-04-22 14:58:08
csgo_mc_2391770,2,Overpass,13,9,t1,csgo_tm_6248,Mongolz,2026-04-22 14:58:08
csgo_mc_2391771,1,Inferno,13,6,t1,csgo_tm_11861,Aurora,2026-04-22 14:58:02
csgo_mc_2391771,2,Mirage,13,9,t1,csgo_tm_11861,Aurora,2026-04-22 14:58:02
csgo_mc_2391772,1,Mirage,13,11,t1,hltv_team_12467,PARIVISION,2026-04-22 14:58:02
csgo_mc_2391772,2,Ancient,13,10,t1,hltv_team_12467,PARIVISION,2026-04-22 14:58:02
csgo_mc_2391773,1,Inferno,13,5,t1,csgo_tm_9565,Vitality,2026-04-22 14:58:01
csgo_mc_2391773,2,Nuke,13,5,t1,csgo_tm_9565,Vitality,2026-04-22 14:58:01
csgo_mc_2391774,1,Dust2,13,11,t1,csgo_tm_4608,NAVI,2026-04-22 14:58:01
csgo_mc_2391774,2,Inferno,8,13,t2,hltv_team_12467,PARIVISION,2026-04-22 14:58:01
csgo_mc_2391774,3,Mirage,13,7,t1,csgo_tm_4608,NAVI,2026-04-22 14:58:01
csgo_mc_2391775,1,Inferno,13,7,t1,csgo_tm_9565,Vitality,2026-04-22 14:57:59
csgo_mc_2391775,2,Anubis,13,10,t1,csgo_tm_9565,Vitality,2026-04-22 14:57:59
csgo_mc_2391775,3,Dust2,13,10,t1,csgo_tm_9565,Vitality,2026-04-22 14:57:59
csgo_mc_2391800,1,Overpass,4,13,t2,hltv_team_13715,Hashiras,2026-04-22 14:58:10
