player_id,metric,value,avg_value,lower_better,bad_start,bad_end,middle_start,middle_end,good_start,good_end
csgo_pl_25536,swing,+2.49%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_25806,adr,79.5,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_25806,dpr,0.60,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_25806,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25806,kast,74.7,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_25806,kpr,0.79,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_25806,rating,1.18,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25806,swing,+1.23%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_9616,adr,68.4,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_9616,dpr,0.72,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_9616,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_9616,kast,69.1,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_9616,kpr,0.65,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_9616,rating,1.01,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_9616,swing,-0.91%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_23228,adr,67.5,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_23228,dpr,0.63,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_23228,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23228,kast,80.0,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_23228,kpr,0.67,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_23228,rating,1.12,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23228,swing,+2.15%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_25671,adr,69.9,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_25671,dpr,0.71,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_25671,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25671,kast,71.4,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_25671,kpr,0.65,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_25671,rating,1.12,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25671,swing,+1.48%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_25855,adr,68.7,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_25855,dpr,0.67,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_25855,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25855,kast,75.0,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_25855,kpr,0.63,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_25855,rating,1.03,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_25855,swing,-0.85%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_22224,adr,63.8,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_22224,dpr,0.79,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_22224,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22224,kast,64.8,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_22224,kpr,0.58,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_22224,rating,0.86,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22224,swing,-3.17%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_20357,adr,75.9,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_20357,dpr,0.65,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_20357,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20357,kast,73.5,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_20357,kpr,0.71,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_20357,rating,1.14,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20357,swing,+0.50%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_21037,adr,87.0,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_21037,dpr,0.64,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_21037,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21037,kast,76.9,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_21037,kpr,0.77,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_21037,rating,1.29,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21037,swing,+2.18%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_20987,adr,67.3,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_20987,dpr,0.62,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_20987,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20987,kast,75.4,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_20987,kpr,0.62,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_20987,rating,1.06,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20987,swing,+0.20%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_23192,adr,81.4,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_23192,dpr,0.60,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_23192,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23192,kast,76.6,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_23192,kpr,0.84,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_23192,rating,1.28,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23192,swing,+2.45%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_19310,adr,67.1,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_19310,dpr,0.62,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_19310,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19310,kast,73.8,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_19310,kpr,0.60,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_19310,rating,1.04,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19310,swing,+0.05%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_21288,adr,70.8,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_21288,dpr,0.65,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_21288,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21288,kast,74.1,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_21288,kpr,0.64,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_21288,rating,1.09,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21288,swing,+0.48%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_19694,adr,76.2,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_19694,dpr,0.58,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_19694,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19694,kast,74.8,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_19694,kpr,0.73,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_19694,rating,1.21,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19694,swing,+2.71%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_20425,adr,76.8,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_20425,dpr,0.62,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_20425,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20425,kast,73.9,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_20425,kpr,0.74,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_20425,rating,1.12,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20425,swing,+0.51%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_922,adr,62.8,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_922,dpr,0.67,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_922,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_922,kast,67.5,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_922,kpr,0.54,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_922,rating,0.91,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_922,swing,-1.49%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_23372,adr,83.7,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_23372,dpr,0.69,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_23372,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23372,kast,73.7,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_23372,kpr,0.75,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_23372,rating,1.21,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23372,swing,+1.45%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_3849,adr,67.6,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_3849,dpr,0.68,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_3849,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_3849,kast,68.0,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_3849,kpr,0.62,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_3849,rating,0.97,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_3849,swing,-0.54%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_22914,adr,69.9,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_22914,dpr,0.72,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_22914,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22914,kast,68.6,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_22914,kpr,0.63,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_22914,rating,0.99,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22914,swing,-0.95%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_20879,adr,70.0,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_20879,dpr,0.63,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_20879,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20879,kast,71.1,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_20879,kpr,0.68,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_20879,rating,1.12,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20879,swing,+1.08%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_21012,adr,71.6,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_21012,dpr,0.67,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_21012,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21012,kast,71.0,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_21012,kpr,0.64,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_21012,rating,1.05,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21012,swing,-0.07%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_21159,adr,77.5,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_21159,dpr,0.74,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_21159,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21159,kast,65.2,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_21159,kpr,0.68,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_21159,rating,1.03,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_21159,swing,-0.83%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24332,adr,80.6,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24332,dpr,0.67,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24332,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24332,kast,75.7,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24332,kpr,0.76,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24332,rating,1.22,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24332,swing,+1.85%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_20358,adr,70.9,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_20358,dpr,0.60,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_20358,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20358,kast,77.2,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_20358,kpr,0.65,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_20358,rating,1.11,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20358,swing,+1.01%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_20625,adr,80.3,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_20625,dpr,0.59,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_20625,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20625,kast,78.3,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_20625,kpr,0.73,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_20625,rating,1.28,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20625,swing,+2.15%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24203,adr,68.3,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24203,dpr,0.59,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24203,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24203,kast,75.3,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24203,kpr,0.67,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24203,rating,1.07,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24203,swing,+0.64%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_22570,adr,86.0,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_22570,dpr,0.68,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_22570,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22570,kast,75.4,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_22570,kpr,0.77,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_22570,rating,1.22,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22570,swing,+1.13%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_20185,adr,72.2,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_20185,dpr,0.60,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_20185,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20185,kast,73.4,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_20185,kpr,0.73,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_20185,rating,1.11,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20185,swing,+0.76%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_20607,adr,75.8,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_20607,dpr,0.70,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_20607,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20607,kast,74.0,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_20607,kpr,0.69,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_20607,rating,1.09,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_20607,swing,+0.12%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24863,adr,71.5,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24863,dpr,0.70,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24863,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24863,kast,71.8,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24863,kpr,0.65,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24863,rating,1.06,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24863,swing,-0.32%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_19985,adr,70.5,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_19985,dpr,0.66,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_19985,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19985,kast,71.0,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_19985,kpr,0.65,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_19985,rating,1.06,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19985,swing,+0.07%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24168,adr,65.4,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24168,dpr,0.67,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24168,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24168,kast,69.8,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24168,kpr,0.58,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24168,rating,0.97,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24168,swing,-1.07%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_24282,adr,83.2,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_24282,dpr,0.70,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_24282,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24282,kast,73.3,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_24282,kpr,0.73,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_24282,rating,1.15,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_24282,swing,+0.43%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_23415,adr,74.0,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_23415,dpr,0.66,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_23415,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23415,kast,72.0,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_23415,kpr,0.67,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_23415,rating,1.06,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_23415,swing,-0.33%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_19592,adr,67.1,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_19592,dpr,0.58,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_19592,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19592,kast,73.5,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_19592,kpr,0.65,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_19592,rating,1.02,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_19592,swing,+0.05%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_630,adr,64.9,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_630,dpr,0.68,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_630,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_630,kast,70.3,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_630,kpr,0.55,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_630,rating,0.95,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_630,swing,-1.02%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_22807,adr,61.5,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_22807,dpr,0.70,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_22807,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22807,kast,69.5,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_22807,kpr,0.52,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_22807,rating,0.89,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_22807,swing,-1.58%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_9482,adr,63.3,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_9482,dpr,0.69,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_9482,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_9482,kast,69.8,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_9482,kpr,0.56,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_9482,rating,0.93,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_9482,swing,-1.50%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_17861,adr,78.3,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_17861,dpr,0.65,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_17861,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_17861,kast,75.1,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_17861,kpr,0.71,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_17861,rating,1.10,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_17861,swing,-0.07%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_8565,adr,73.5,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_8565,dpr,0.58,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_8565,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_8565,kast,74.8,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_8565,kpr,0.68,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_8565,rating,1.11,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_8565,swing,+0.94%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_7528,adr,69.1,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_7528,dpr,0.66,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_7528,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_7528,kast,71.4,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_7528,kpr,0.63,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_7528,rating,1.04,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_7528,swing,-0.22%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
csgo_pl_17803,adr,68.6,72.7,False,72.5,64.0,80.7,72.6,88.5,80.8
csgo_pl_17803,dpr,0.70,0.67,True,0.71,0.75,0.66,0.70,0.60,0.65
csgo_pl_17803,impact,0.00,0.00,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_17803,kast,70.2,71.4,False,66.6,59.0,72.7,66.7,79.0,72.8
csgo_pl_17803,kpr,0.58,0.67,False,0.64,0.55,0.71,0.65,0.80,0.72
csgo_pl_17803,rating,0.94,1.07,False,0.96,0.80,1.13,0.97,1.30,1.14
csgo_pl_17803,swing,-1.59%,+-0.00%,False,-0.346,-2.5,0.715,-0.345,4.0,0.716
