id,team_id,team_name,team_logo,region_name,rating,map_num,map_win_loss,map_win_rate,game_played,win_rate,avg_round,kd_rate,kd,kd_diff,avg_kill,avg_death,avg_assist,total_kill,total_death,total_assist,total_round,first_five_win_num,first_five_win_rate,first_ten_win_num,first_ten_win_rate,ct_win_round,ct_win_rate,t_win_round,t_win_rate,ct_first_win_round,ct_first_win_rate,t_first_win_round,t_first_win_rate,first_kill,first_kill_rate,first_death_num,first_death_rate,global_rank,valve_rank,valve_point,point,score,global_bonus,rank,rank_change,rank_diff,csv_index,crawl_time
,hltv_team_12719,O PLANO C,https://oss.5eplay.com/sport/csgo/team/null.png,,0.72,1,0/1,0.0%,1,0.0%,17.0,0.59,-30,,44.0,74.0,19.0,44,74,19,17,0,0.0%,0,0.0%,3,60.0%,1,8.3%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,,,,,,,,-,2135,1777963826
,hltv_team_12790,DANVIET,https://oss.5eplay.com/sport/csgo/team/null.png,,0.72,1,0/1,0.0%,1,0.0%,18.0,0.61,-30,,46.0,76.0,18.0,46,76,18,18,0,0.0%,0,0.0%,1,16.7%,4,33.3%,1,100.0%,0,0.0%,1,20.0%,2,20.0%,,,,,,,,,-,2136,1777963826
,hltv_team_12995,Last Dance,https://oss.5eplay.com/sport/csgo/team/null.png,,0.72,2,0/2,0.0%,1,0.0%,19.5,0.65,-56,,53.0,81.0,17.0,106,162,34,39,0,0.0%,0,0.0%,7,38.9%,6,28.6%,1,50.0%,0,0.0%,7,70.0%,4,17.4%,,,,,,,,,-,2137,1777963826
,hltv_team_13637,WTT,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d5mq1asconkpudhr3i8g.png,,0.72,6,0/6,0.0%,4,0.0%,17.7,0.56,-197,,42.3,75.2,14.8,254,451,89,106,0,0.0%,0,0.0%,15,30.6%,13,22.8%,0,0.0%,2,33.3%,19,52.8%,9,17.6%,,,,,,,,,-,2138,1777963826
,hltv_team_12700,VIOLET,https://oss.5eplay.com/sport/csgo/team/null.png,,0.71,2,0/2,0.0%,1,0.0%,17.0,0.62,-56,,46.0,74.0,18.0,92,148,36,34,0,0.0%,0,0.0%,5,27.8%,3,18.8%,0,0.0%,0,0.0%,2,100.0%,0,0.0%,,,,,,,,,-,2139,1777963826
,hltv_team_12850,plusW KS,https://oss.5eplay.com/sport/csgo/team/null.png,,0.71,2,0/2,0.0%,1,0.0%,18.5,0.61,-61,,47.0,77.5,8.0,94,155,16,37,0,0.0%,0,0.0%,2,15.4%,9,37.5%,1,50.0%,0,0.0%,8,50.0%,3,14.3%,,,,,,,,,-,2140,1777963826
,hltv_team_13675,ex-FUT Academy,https://oss.5eplay.com/sport/csgo/team/null.png,,0.71,10,4/6,40.0%,4,25.0%,21.4,0.98,-11,,72.0,73.1,20.1,720,731,201,214,4,40.0%,6,60.0%,60,56.1%,48,44.9%,4,40.0%,5,50.0%,25,55.6%,22,39.3%,,,,,,,,,-,2141,1777963826
,hltv_team_12085,Team Dosia,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cicf22f4nfq3cc4ueej0.png,,0.70,9,4/5,44.4%,5,40.0%,29.6,0.95,-44,,99.6,104.4,19.1,896,940,172,266,3,33.3%,2,22.2%,56,43.1%,70,51.5%,4,44.4%,4,44.4%,44,68.8%,17,29.3%,,,,,,,,,-,2142,1777963826
,csgo_tm_11995,LIBURNA,https://oss.5eplay.com/sport/csgo/team/hz/cec40e74nfq4334103h0.png,,0.70,2,0/2,0.0%,1,0.0%,20.5,0.58,-75,,51.5,89.0,16.0,103,178,32,41,0,0.0%,0,0.0%,3,27.3%,6,20.0%,0,0.0%,1,50.0%,6,46.2%,2,10.0%,,,,,,,,,-,2143,1777963826
,hltv_team_12273,Xmplfy,https://oss.5eplay.com/sport/csgo/team/null.png,,0.70,2,0/2,0.0%,2,0.0%,22.5,0.64,-69,,61.5,96.0,18.0,123,192,36,45,0,0.0%,0,0.0%,7,23.3%,6,40.0%,0,0.0%,0,0.0%,3,42.9%,2,20.0%,,,,,,,,,-,2144,1777963826
,hltv_team_12606,Come on now dawg,https://oss.5eplay.com/sport/csgo/team/null.png,,0.70,3,0/3,0.0%,2,0.0%,18.3,0.62,-89,,48.7,78.3,14.3,146,235,43,55,1,33.3%,0,0.0%,7,26.9%,9,31.0%,3,100.0%,1,33.3%,5,55.6%,4,18.2%,,,,,,,,,-,2145,1777963826
,cg_tm_manual_201,Little Red Door,,,0.70,1,0/1,0.0%,1,100.0%,20.0,0.60,-34,,50.0,84.0,16.0,50,84,16,20,0,0.0%,0,0.0%,4,50.0%,3,25.0%,0,0.0%,1,100.0%,0,0.0%,0,0.0%,,,,,,,,,-,2146,1777963826
,csgo_tm_11673,Recognised talent,https://oss.5eplay.com/sport/csgo/team/hz/cec403v4nfq4334101o0.png,,0.70,2,0/2,0.0%,1,0.0%,16.5,0.61,-56,,43.5,71.5,9.5,87,143,19,33,0,0.0%,0,0.0%,2,13.3%,5,27.8%,1,50.0%,0,0.0%,5,38.5%,2,10.0%,,,,,,,,,-,2147,1777963826
,hltv_team_13382,MASONIC NexGen,https://oss.5eplay.com/sport/csgo/team/null.png,,0.70,2,0/2,0.0%,1,0.0%,17.5,0.60,-62,,46.5,77.5,13.5,93,155,27,35,0,0.0%,0,0.0%,5,33.3%,4,20.0%,1,50.0%,1,50.0%,4,33.3%,3,15.8%,,,,,,,,,-,2148,1777963826
,hltv_team_13438,barry pickers,https://oss.5eplay.com/sport/csgo/team/null.png,,0.70,6,0/6,0.0%,3,0.0%,16.3,0.58,-180,,40.7,70.7,15.2,244,424,91,98,0,0.0%,0,0.0%,14,25.9%,6,13.6%,2,33.3%,2,33.3%,15,39.5%,8,16.7%,,,,,,,,,-,2149,1777963826
,hltv_team_13727,Västerås,https://oss.5eplay.com/sport/csgo/team/null.png,,0.70,4,0/4,0.0%,2,0.0%,17.0,0.60,-112,,41.5,69.5,16.5,166,278,66,68,0,0.0%,0,0.0%,12,32.4%,4,12.9%,2,50.0%,2,50.0%,11,33.3%,4,11.8%,,,,,,,,,-,2150,1777963826
,hltv_team_13788,Clutchain,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d7lcdmsconkpudhr4d1g.png,,0.70,6,0/6,0.0%,3,0.0%,17.3,0.55,-200,,40.8,74.2,8.7,245,445,52,104,0,0.0%,0,0.0%,18,40.0%,8,13.6%,1,16.7%,2,33.3%,17,54.8%,7,12.3%,247,,,,,,,,-,2151,1777963826
,hltv_team_13784,Deorum,https://oss.5eplay.com/sport/csgo/team/null.png,,0.70,4,0/4,0.0%,2,0.0%,16.5,0.56,-125,,40.0,71.3,9.5,160,285,38,66,0,0.0%,0,0.0%,12,29.3%,2,8.0%,0,0.0%,2,50.0%,11,42.3%,3,7.5%,,,,,,,,,-,2152,1777963826
,hltv_team_12118,Konoha,https://oss.5eplay.com/sport/csgo/team/null.png,,0.69,2,0/2,0.0%,2,0.0%,22.0,0.65,-67,,61.0,94.5,9.0,122,189,18,44,0,0.0%,0,0.0%,6,27.3%,6,27.3%,2,100.0%,0,0.0%,7,43.8%,2,9.5%,,,,,,,,,-,2153,1777963826
,hltv_team_12155,Mystique,https://oss.5eplay.com/sport/csgo/team/null.png,,0.69,3,0/3,0.0%,2,0.0%,19.7,0.61,-102,,53.0,87.0,10.7,159,261,32,59,0,0.0%,0,0.0%,8,23.5%,3,12.0%,0,0.0%,0,0.0%,11,37.9%,0,0.0%,,,,,,,,,-,2154,1777963826
,csgo_tm_11414,FG,https://oss.5eplay.com/sport/csgo/team/hz/cec3vp74nfq43340vvlg.png,,0.69,2,0/2,0.0%,,,24.0,0.60,-74,,55.5,92.5,13.0,111,185,26,48,1,50.0%,0,0.0%,5,27.8%,11,36.7%,1,50.0%,1,50.0%,10,66.7%,6,18.2%,,,,,,,,,,2155,1777963826
,hltv_team_12430,The Lizards,https://oss.5eplay.com/sport/csgo/team/null.png,,0.69,2,0/2,0.0%,1,0.0%,21.0,0.63,-65,,56.5,89.0,12.0,113,178,24,42,0,0.0%,0,0.0%,7,29.2%,3,16.7%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,,,,,,,,-,2156,1777963826
,csgo_tm_11328,Aravt,https://oss.5eplay.com/sport/csgo/team/hz/cec3vm74nfq43340vv3g.png,,0.69,4,0/4,0.0%,3,0.0%,22.3,0.80,-52,,52.8,65.8,17.8,211,263,71,89,2,50.0%,1,25.0%,15,33.3%,19,43.2%,1,25.0%,0,0.0%,18,75.0%,6,17.6%,,,,,,"$45,516",,,-,2157,1777963826
,csgo_tm_6284,Albania,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cq6at54conkotam7vmlg.png,,0.69,2,0/2,0.0%,1,0.0%,16.5,0.56,-65,,42.0,74.5,15.0,84,149,30,33,0,0.0%,0,0.0%,3,33.3%,4,16.7%,1,50.0%,1,50.0%,6,60.0%,4,16.7%,,,,,,,,,-,2158,1777963826
,csgo_tm_5080,Moldova,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cq6atmcconkotam7vmmg.png,,0.69,2,0/2,0.0%,1,0.0%,17.0,0.63,-53,,46.0,72.5,11.0,92,145,22,34,0,0.0%,0,0.0%,4,16.7%,4,40.0%,1,50.0%,2,100.0%,3,23.1%,5,23.8%,,,,,,,,,-,2159,1777963826
,hltv_team_12950,kz5,https://oss.5eplay.com/sport/csgo/team/null.png,,0.69,3,0/3,0.0%,2,0.0%,16.0,0.59,-87,,42.3,71.3,15.0,127,214,45,48,0,0.0%,0,0.0%,4,23.5%,5,16.1%,0,0.0%,0,0.0%,6,40.0%,5,17.2%,,,,,,,,,-,2160,1777963826
,hltv_team_12961,ZEROvariant,https://oss.5eplay.com/sport/csgo/team/null.png,,0.69,4,0/4,0.0%,2,0.0%,17.5,0.62,-116,,46.5,75.5,17.5,186,302,70,70,0,0.0%,0,0.0%,14,34.1%,4,13.8%,0,0.0%,3,75.0%,10,47.6%,5,12.8%,,,,,,,,,-,2161,1777963826
,hltv_team_13339,Aimerlegion,https://oss.5eplay.com/sport/csgo/team/null.png,,0.69,2,0/2,0.0%,1,0.0%,16.5,0.60,-58,,43.0,72.0,12.0,86,144,24,33,0,0.0%,0,0.0%,3,17.6%,4,25.0%,1,50.0%,0,0.0%,5,45.5%,2,9.1%,,,,,,,,,-,2162,1777963826
,hltv_team_13347,É MÁFIA,https://oss.5eplay.com/sport/csgo/team/null.png,,0.69,2,0/2,0.0%,1,0.0%,19.0,0.64,-56,,49.5,77.5,14.0,99,155,28,38,0,0.0%,0,0.0%,3,15.8%,9,47.4%,0,0.0%,0,0.0%,7,53.8%,5,20.0%,,,,,,,,,-,2163,1777963826
,hltv_team_13439,Mindgamer,https://oss.5eplay.com/sport/csgo/team/null.png,,0.69,2,0/2,0.0%,1,0.0%,15.0,0.51,-67,,35.5,69.0,10.5,71,138,21,30,0,0.0%,0,0.0%,2,13.3%,2,13.3%,0,0.0%,0,0.0%,2,40.0%,1,4.8%,,,,,,,,,-,2164,1777963826
,hltv_team_13631,DimoniX,https://oss.5eplay.com/sport/csgo/team/null.png,,0.69,3,0/3,0.0%,2,0.0%,16.3,0.55,-96,,38.7,70.7,13.3,116,212,40,49,0,0.0%,0,0.0%,8,29.6%,2,9.1%,1,33.3%,1,33.3%,4,40.0%,4,16.7%,,,,,,,,,-,2165,1777963826
,hltv_team_13641,Starlinks,https://oss.5eplay.com/sport/csgo/team/null.png,,0.69,1,0/1,0.0%,1,0.0%,16.0,0.49,-32,,31.0,63.0,13.0,31,63,13,16,0,0.0%,0,0.0%,0,0.0%,3,25.0%,0,0.0%,0,0.0%,3,75.0%,0,0.0%,,,,,,,,,-,2166,1777963826
,hltv_team_13748,INFINITE Talent,https://oss.5eplay.com/sport/csgo/team/null.png,,0.69,3,0/3,0.0%,2,0.0%,15.7,0.55,-93,,38.0,69.0,11.3,114,207,34,47,0,0.0%,0,0.0%,5,19.2%,3,14.3%,0,0.0%,1,33.3%,6,46.2%,0,0.0%,,,,,,,,,-,2167,1777963826
,hltv_team_12122,NOISEOTREM,https://oss.5eplay.com/sport/csgo/team/null.png,,0.68,1,0/1,0.0%,1,0.0%,23.0,0.59,-37,,53.0,90.0,7.0,53,90,7,23,0,0.0%,0,0.0%,2,13.3%,5,62.5%,0,0.0%,0,0.0%,5,71.4%,3,20.0%,,,,,,,,,-,2168,1777963826
,hltv_team_12757,Virtuosos,https://oss.5eplay.com/sport/csgo/team/null.png,,0.68,2,0/2,0.0%,1,0.0%,17.5,0.58,-63,,44.0,75.5,13.0,88,151,26,35,0,0.0%,0,0.0%,5,29.4%,4,22.2%,1,50.0%,2,100.0%,3,50.0%,2,15.4%,,,,,,,,,-,2169,1777963826
,hltv_team_12760,padaem Holodnie,https://oss.5eplay.com/sport/csgo/team/null.png,,0.68,1,0/1,0.0%,1,0.0%,19.0,0.60,-30,,45.0,75.0,15.0,45,75,15,19,0,0.0%,0,0.0%,5,71.4%,1,8.3%,1,100.0%,1,100.0%,3,100.0%,0,0.0%,,,,,,,,,-,2170,1777963826
,csgo_tm_10157,Kinship,https://oss.5eplay.com/sport/csgo/team/hz/cec3ucf4nfq43340vnvg.png,,0.68,2,0/2,0.0%,1,0.0%,16.5,0.64,-52,,46.0,72.0,12.0,92,144,24,33,0,0.0%,0,0.0%,5,20.8%,2,22.2%,1,50.0%,2,100.0%,4,44.4%,3,12.5%,,,,,,,,,-,2171,1777963826
,hltv_team_13377,Verstappen peek,https://oss.5eplay.com/sport/csgo/team/null.png,,0.68,2,0/2,0.0%,1,0.0%,17.0,0.61,-55,,42.5,70.0,14.0,85,140,28,34,1,50.0%,0,0.0%,1,5.0%,7,50.0%,0,0.0%,1,50.0%,4,30.8%,4,19.0%,,,,,,,,,-,2172,1777963826
,hltv_team_13632,Hemmaplan,https://oss.5eplay.com/sport/csgo/team/null.png,,0.68,5,0/5,0.0%,5,0.0%,15.8,0.52,-168,,37.0,70.6,10.2,185,353,51,79,0,0.0%,0,0.0%,7,20.0%,7,15.9%,1,20.0%,1,20.0%,8,36.4%,6,11.3%,,,,,,,,,-,2173,1777963826
,hltv_team_13713,Evo Novo,https://oss.5eplay.com/sport/csgo/team/null.png,,0.68,5,0/5,0.0%,5,0.0%,16.4,0.55,-156,,38.0,69.2,9.0,190,346,45,82,0,0.0%,0,0.0%,0,0.0%,0,0.0%,2,40.0%,2,40.0%,0,0.0%,0,0.0%,262,,,,,,,,-,2174,1777963826
,hltv_team_13734,MAGNA,https://oss.5eplay.com/sport/csgo/team/null.png,,0.68,4,0/4,0.0%,2,0.0%,15.5,0.55,-121,,37.0,67.3,8.5,148,269,34,62,0,0.0%,0,0.0%,6,19.4%,4,12.9%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,,,,,,,,-,2175,1777963826
,hltv_team_12254,XvG Miracle,https://oss.5eplay.com/sport/csgo/team/null.png,,0.67,2,0/2,0.0%,1,0.0%,21.0,0.56,-78,,50.5,89.5,10.5,101,179,21,42,0,0.0%,0,0.0%,6,31.6%,4,17.4%,1,50.0%,1,50.0%,0,0.0%,0,0.0%,,,,,,,,,-,2176,1777963826
,hltv_team_12263,Nightmare,https://oss.5eplay.com/sport/csgo/team/null.png,,0.67,1,0/1,0.0%,1,0.0%,20.0,0.57,-36,,47.0,83.0,10.0,47,83,10,20,0,0.0%,0,0.0%,0,0.0%,4,26.7%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,,,,,,,,-,2177,1777963826
,csgo_tm_6178,Australia,https://oss.5eplay.com/cloudx/p/sport/csgo/team/cjnvbv4conkqks63b22g.png,,0.67,2,0/2,0.0%,1,0.0%,22.5,0.56,-82,,53.0,94.0,12.5,106,188,25,45,1,50.0%,0,0.0%,0,0.0%,13,43.3%,2,100.0%,0,0.0%,7,46.7%,1,5.3%,,,,,,,,,-,2178,1777963826
,hltv_team_12454,Antenna Man,https://oss.5eplay.com/sport/csgo/team/null.png,,0.67,2,0/2,0.0%,1,0.0%,20.5,0.57,-78,,52.5,91.5,9.0,105,183,18,41,0,0.0%,0,0.0%,5,26.3%,4,18.2%,2,100.0%,1,50.0%,1,50.0%,0,0.0%,,,,,,,,,-,2179,1777963826
,csgo_tm_hltv_team_12409,,,,0.67,1,0/1,0.0%,,,15.0,0.59,-28,,40.0,68.0,10.0,40,68,10,15,0,0.0%,0,0.0%,2,16.7%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,,,,,,,,,2180,1777963826
,hltv_team_12528,Hyper5,https://oss.5eplay.com/sport/csgo/team/null.png,,0.67,1,0/1,0.0%,1,0.0%,16.0,0.65,-25,,46.0,71.0,14.0,46,71,14,16,0,0.0%,0,0.0%,2,16.7%,1,25.0%,1,100.0%,0,0.0%,0,0.0%,0,0.0%,,,,,,,,,-,2181,1777963826
,hltv_team_12848,618 KS,https://oss.5eplay.com/sport/csgo/team/null.png,,0.67,2,0/2,0.0%,1,0.0%,17.0,0.61,-57,,45.0,73.5,14.5,90,147,29,34,0,0.0%,0,0.0%,4,21.1%,4,26.7%,1,50.0%,0,0.0%,5,33.3%,4,21.1%,,,,,,,,,-,2182,1777963826
,hltv_team_12898,Bromo,https://oss.5eplay.com/cloudx/p/sport/csgo/team/merge_cramn2cconkotam80kvg.png,,0.67,70,38/32,54.3%,52,59.6%,21.0,0.97,-123,,53.7,55.5,15.5,3762,3885,1085,1470,26,37.1%,27,38.6%,370,50.1%,380,51.9%,21,30.0%,21,30.0%,219,73.2%,87,30.6%,,,,,,,,,-,2183,1777963826
,hltv_team_13460,Capybara,https://oss.5eplay.com/sport/csgo/team/null.png,,0.67,3,0/3,0.0%,2,0.0%,15.3,0.48,-111,,34.0,71.0,13.3,102,213,40,46,0,0.0%,0,0.0%,3,16.7%,4,14.3%,1,33.3%,0,0.0%,4,30.8%,2,11.1%,,,,,,,,,-,2184,1777963826
,cg_tm_manual_223,Hashiras,,,0.67,8,3/5,37.5%,3,0.0%,21.1,0.97,-15,,70.9,72.8,22.0,567,582,176,169,5,62.5%,4,50.0%,16,47.1%,21,56.8%,5,62.5%,3,37.5%,0,0.0%,0,0.0%,,,,,,,,,-,2185,1777963826
,hltv_team_12174,Departed,https://oss.5eplay.com/sport/csgo/team/null.png,,0.66,4,0/4,0.0%,2,0.0%,22.3,0.59,-155,,55.8,94.5,10.0,223,378,40,89,1,25.0%,0,0.0%,6,16.2%,19,36.5%,0,0.0%,2,50.0%,14,63.6%,11,15.9%,,,,,,,,,-,2186,1777963826
,csgo_tm_7047,Saudi Arabia,https://oss.5eplay.com/cloudx/p/sport/csgo/team/ciqb5s4conkqks63ab60.png,,0.66,2,0/2,0.0%,1,0.0%,19.5,0.60,-70,,52.5,87.5,10.0,105,175,20,39,0,0.0%,0,0.0%,5,25.0%,2,10.5%,1,50.0%,0,0.0%,0,0.0%,0,0.0%,,,,,,,,,-,2187,1777963826
,hltv_team_12750,UGANDA,https://oss.5eplay.com/sport/csgo/team/null.png,,0.66,1,0/1,0.0%,1,0.0%,16.0,0.63,-23,,40.0,63.0,12.0,40,63,12,16,0,0.0%,0,0.0%,3,25.0%,0,0.0%,1,100.0%,0,0.0%,2,66.7%,1,11.1%,,,,,,,,,-,2188,1777963826
,hltv_team_12944,Abyss,https://oss.5eplay.com/sport/csgo/team/null.png,,0.66,2,0/2,0.0%,1,0.0%,16.5,0.64,-52,,46.0,72.0,14.5,92,144,29,33,0,0.0%,0,0.0%,7,29.2%,0,0.0%,0,0.0%,0,0.0%,3,60.0%,3,16.7%,,,,,,,,,-,2189,1777963826
,csgo_tm_11477,Team Buster,https://oss.5eplay.com/cloudx/p/sport/csgo/team/d57j6qsconkpudhr3fq0.png,,0.65,23,11/12,47.8%,12,50.0%,23.7,0.99,-21,,82.5,83.4,21.7,1897,1918,498,546,9,39.1%,11,47.8%,147,54.0%,132,48.2%,12,52.2%,10,43.5%,106,66.3%,57,35.4%,,,,,,,,,-,2190,1777963826
,12065,,,,0.65,1,0/1,0.0%,,,21.0,0.54,-41,,49.0,90.0,12.0,49,90,12,21,0,0.0%,0,0.0%,1,16.7%,4,26.7%,1,100.0%,0,0.0%,0,0.0%,0,0.0%,,,,,,,,,,2191,1777963826
,hltv_team_12272,qwerto17dar,https://oss.5eplay.com/sport/csgo/team/null.png,,0.65,2,0/2,0.0%,2,0.0%,19.0,0.54,-77,,45.5,84.0,12.0,91,168,24,38,0,0.0%,0,0.0%,1,4.8%,5,29.4%,0,0.0%,1,50.0%,5,35.7%,2,12.5%,,,,,,,,,-,2192,1777963826
,hltv_team_12400,Golf Club,https://oss.5eplay.com/sport/csgo/team/null.png,,0.65,2,0/2,0.0%,2,0.0%,20.5,0.58,-76,,53.5,91.5,13.0,107,183,26,41,0,0.0%,0,0.0%,6,54.5%,3,10.0%,0,0.0%,1,50.0%,0,0.0%,0,0.0%,,,,,,,,,-,2193,1777963826
,hltv_team_13717,Blazing Beavers,https://oss.5eplay.com/sport/csgo/team/null.png,,0.65,2,0/2,0.0%,1,0.0%,15.5,0.52,-66,,36.0,69.0,15.0,72,138,30,31,0,0.0%,0,0.0%,1,5.9%,4,28.6%,1,50.0%,0,0.0%,0,0.0%,0,0.0%,,,,,,,,,-,2194,1777963826
,hltv_team_12338,LEGENDS OLD,https://oss.5eplay.com/sport/csgo/team/null.png,,0.64,2,0/2,0.0%,,,22.0,0.55,-89,,53.5,98.0,13.0,107,196,26,44,0,0.0%,0,0.0%,5,20.8%,7,35.0%,1,50.0%,1,50.0%,0,0.0%,0,0.0%,,,,,,,,,,2195,1777963826
,hltv_team_12710,SunDogs,https://oss.5eplay.com/sport/csgo/team/null.png,,0.64,2,0/2,0.0%,1,0.0%,15.5,0.53,-63,,35.5,67.0,9.5,71,134,19,31,0,0.0%,0,0.0%,3,23.1%,2,11.1%,0,0.0%,1,50.0%,1,50.0%,0,0.0%,,,,,,,,,-,2196,1777963826
,hltv_team_12088,GR,https://oss.5eplay.com/cloudx/p/sport/csgo/team/ch9qjov4nfqe2nie4tpg.png,,0.64,162,81/81,50.0%,110,54.5%,21.0,0.98,-135,,52.5,53.4,15.5,8511,8646,2503,3404,56,34.6%,51,31.5%,825,49.6%,875,51.5%,59,36.4%,48,29.6%,348,65.3%,157,29.1%,,,,,,,,,-,2197,1777963826
,hltv_team_12859,Versager trupp,https://oss.5eplay.com/sport/csgo/team/null.png,,0.64,2,0/2,0.0%,1,0.0%,16.5,0.55,-64,,39.0,71.0,15.0,78,142,30,33,0,0.0%,0,0.0%,2,12.5%,5,29.4%,0,0.0%,2,100.0%,6,42.9%,2,10.5%,,,,,,,,,-,2198,1777963826
,hltv_team_13205,Davai Napadai,https://oss.5eplay.com/sport/csgo/team/null.png,,0.64,4,0/4,0.0%,2,0.0%,15.3,0.56,-124,,39.3,70.3,13.0,157,281,52,61,0,0.0%,0,0.0%,1,3.4%,8,25.0%,1,25.0%,2,50.0%,5,26.3%,5,11.6%,,,,,,,,,-,2199,1777963826
,hltv_team_12208,LOSTHILLS,https://oss.5eplay.com/sport/csgo/team/null.png,,0.63,1,0/1,0.0%,1,0.0%,19.0,0.58,-36,,50.0,86.0,12.0,50,86,12,19,0,0.0%,0,0.0%,1,6.7%,2,50.0%,0,0.0%,1,100.0%,0,0.0%,0,0.0%,,,,,,,,,-,2200,1777963826
,hltv_team_12621,ex-LRV,https://oss.5eplay.com/sport/csgo/team/null.png,,0.63,1,0/1,0.0%,1,0.0%,18.0,0.59,-32,,46.0,78.0,10.0,46,78,10,18,0,0.0%,0,0.0%,4,33.3%,1,16.7%,0,0.0%,0,0.0%,3,37.5%,3,27.3%,,,,,,,,,-,2201,1777963826
,hltv_team_12675,Legacy,https://oss.5eplay.com/sport/csgo/team/null.png,,0.63,1,0/1,0.0%,1,0.0%,16.0,0.51,-36,,37.0,73.0,14.0,37,73,14,16,0,0.0%,0,0.0%,0,0.0%,3,25.0%,0,0.0%,0,0.0%,1,50.0%,0,0.0%,,,,,,,,,-,2202,1777963826
,csgo_tm_hltv_team_12456,,,,0.63,1,0/1,0.0%,,,13.0,0.45,-35,,29.0,64.0,9.0,29,64,9,13,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,,,,,,,,,2203,1777963826
,hltv_team_13141,also,https://oss.5eplay.com/sport/csgo/team/null.png,,0.63,6,0/6,0.0%,3,0.0%,16.0,0.55,-192,,38.3,70.3,12.5,230,422,75,96,1,16.7%,0,0.0%,11,25.6%,7,13.2%,0,0.0%,1,16.7%,10,40.0%,10,14.1%,,,,,,,,,-,2204,1777963826
,hltv_team_13232,Super Shy,https://oss.5eplay.com/sport/csgo/team/null.png,,0.63,4,0/4,0.0%,2,0.0%,16.5,0.57,-124,,41.3,72.3,12.3,165,289,49,66,0,0.0%,0,0.0%,7,16.7%,7,29.2%,1,25.0%,2,50.0%,6,46.2%,2,9.5%,,,,,,,,,-,2205,1777963826
,hltv_team_12207,EHM,https://oss.5eplay.com/sport/csgo/team/null.png,,0.62,2,0/2,0.0%,1,0.0%,19.5,0.57,-75,,50.0,87.5,13.5,100,175,27,39,0,0.0%,0,0.0%,4,20.0%,3,15.8%,1,50.0%,0,0.0%,3,20.0%,4,16.7%,,,,,,,,,-,2206,1777963826
,csgo_tm_cg_tm_manual_71,,,,0.62,1,0/1,0.0%,,,19.0,0.60,-34,,50.0,84.0,6.0,50,84,6,19,0,0.0%,0,0.0%,3,20.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,,,,,,,,,,2207,1777963826
,hltv_team_12386,ex-VIBE,https://oss.5eplay.com/sport/csgo/team/null.png,,0.62,2,0/2,0.0%,1,0.0%,19.0,0.54,-80,,47.5,87.5,9.5,95,175,19,38,0,0.0%,0,0.0%,2,10.5%,4,21.1%,0,0.0%,1,50.0%,3,25.0%,0,0.0%,,,,,,,,,-,2208,1777963826
,hltv_team_12662,m1xx,https://oss.5eplay.com/sport/csgo/team/null.png,,0.62,1,0/1,0.0%,1,0.0%,16.0,0.54,-32,,38.0,70.0,11.0,38,70,11,16,0,0.0%,0,0.0%,1,25.0%,2,16.7%,0,0.0%,1,100.0%,2,40.0%,1,9.1%,,,,,,,,,-,2209,1777963826
,csgo_tm_7891,Team Australia,https://oss.5eplay.com/sport/csgo/team/null.png,,0.62,2,2/0,100.0%,1,100.0%,21.5,1.10,+14,,79.5,72.5,21.0,159,145,42,43,2,100.0%,2,100.0%,16,80.0%,10,43.5%,1,50.0%,1,50.0%,10,66.7%,2,25.0%,,,,,,,,,-,2210,1777963826
,hltv_team_12940,Southern5,https://oss.5eplay.com/sport/csgo/team/null.png,,0.62,2,0/2,0.0%,1,0.0%,16.5,0.56,-60,,38.5,68.5,13.5,77,137,27,33,0,0.0%,0,0.0%,2,8.3%,5,55.6%,0,0.0%,1,50.0%,0,0.0%,0,0.0%,,,,,,,,,-,2211,1777963826
,hltv_team_13618,Universe,https://oss.5eplay.com/sport/csgo/team/null.png,,0.62,2,0/2,0.0%,1,0.0%,8.5,0.77,-35,,57.5,75.0,17.0,115,150,34,17,1,50.0%,1,50.0%,2,16.7%,1,25.0%,0,0.0%,1,50.0%,3,50.0%,0,0.0%,,,,,,,,,-,2212,1777963826
,hltv_team_13624,ELITES,https://oss.5eplay.com/sport/csgo/team/null.png,,0.62,16,1/15,6.3%,8,0.0%,18.5,0.67,-395,,50.3,75.0,18.2,805,1200,291,296,2,12.5%,4,25.0%,48,35.0%,43,27.0%,7,43.8%,6,37.5%,21,48.8%,8,10.5%,,,,,,,,,-,2213,1777963826
